Jour;Mois;Puissance moyenne journalière de l'injection RTE (W);Puissance moyenne journalière du refoulement RTE (W);Puissance moyenne journalière des pertes modélisées (W);Puissance moyenne journalière des consommations totales (W);Puissance moyenne journalière des consommations HTA télérelevées à courbe de charge (W);Puissance moyenne journalière des consommations totales profilées (W);Puissance moyenne journalière des consommations HTA profilées (W);Puissance moyenne journalière des consommations PME-PMI profilées (W);Puissance moyenne journalière des consommations professionnelles profilées (W);Puissance moyenne journalière des consommations résidentielles profilées (W);Puissance moyenne journalière de la production décentralisée totale (W);Puissance moyenne journalière de la production décentralisée télérelevée à courbe de charge (W);Puissance moyenne journalière de la production décentralisée profilée (W);Puissance moyenne journalière de la production photovoltaïque profilée (W);Puissance moyenne journalière de la production autre profilée (W);Température moyenne journalière réalisée lissée (°C);Température moyenne journalière normale lissée (°C);Puissance moyenne journalière de la production éolienne totale (W);Puissance moyenne journalière de la production photovoltaïque totale (W);Puissance moyenne journalière du soutirage net vers autres GRD (W);Puissance moyenne journalière des consommations HTA totales (W);Pseudo rayonnement;Puissance moyenne journalière de la production autre  (W)
2020-10-26;10;37881473938.0;3303856792.0;2595109861.0;40108598368.0;11669178727.0;28439419641.0;1340333115.0;5115837574.0;4527646816.0;17455602135.0;8428091840.0;8041288882.0;386802958.0;372707357.0;3531214.0;12.2;12.1;6180555207.0;821878966.0;302000756.0;13009511842.0;49;1294607020.0
2020-10-29;10;37523458250.0;3564229375.0;2577074536.0;39871707045.0;12268032254.0;27603674791.0;1465228403.0;5196569386.0;4624802564.0;16317074437.0;8794952669.0;8478692835.0;316259835.0;302153294.0;3551041.0;12.8;11.6;6421497360.0;814546834.0;305399963.0;13733260657.0;29;1401945115.0
2020-11-06;11;39334598542.0;2723522313.0;3266505886.0;42059787302.0;11964551406.0;30095235896.0;1398458048.0;5064921620.0;4632070063.0;18999786165.0;9063182168.0;8566145125.0;497037043.0;482934383.0;5426330.0;10.4;10.4;5225834132.0;981169250.0;347965210.0;13363009454.0;68;2739004395.0
2020-11-07;11;34131880875.0;2289647583.0;2862699054.0;36152277541.0;8844321105.0;27307956436.0;866858025.0;3954542047.0;3990833187.0;18495723176.0;7501247084.0;7249948476.0;251298608.0;237187063.0;5425186.0;11.5;10.3;4222143382.0;471476755.0;328503781.0;9711179130.0;25;2707022307.0
2020-11-08;11;31263699542.0;1538400604.0;2529353927.0;33149697731.0;7796752685.0;25352945046.0;744272641.0;3350937414.0;3654323012.0;17603411979.0;6253022072.0;5879449134.0;373572938.0;359461545.0;5428304.0;12.5;10.1;2663094000.0;806107070.0;299269352.0;8541025326.0;44;2696242179.0
2020-12-02;12;51429953479.0;848998292.0;4048236769.0;51592778705.0;13038984187.0;38553794518.0;1614969773.0;6074481381.0;5800007075.0;25064336290.0;5547283717.0;5389915778.0;157367939.0;141918992.0;1856547.0;5.9;6.8;2204078663.0;426178252.0;487223430.0;14653953960.0;34;2860550946.0
2020-12-12;12;43535931938.0;2164857646.0;3828965615.0;45255301986.0;9370285494.0;35885016491.0;974304370.0;4797363465.0;5253272681.0;24860075975.0;8117020955.0;7895373748.0;221647207.0;205862526.0;2146962.0;6.8;5.8;4544257731.0;505286851.0;403827646.0;10344589864.0;42;2953753988.0
2020-12-14;12;46116526708.0;3163744229.0;3946589753.0;48419236340.0;12165130294.0;36254106046.0;1422703225.0;5744715733.0;5592523118.0;23494163969.0;9822878078.0;9672653162.0;150224915.0;134906798.0;2176083.0;8.0;5.6;6263792274.0;324534168.0;409834463.0;13587833519.0;31;3063203502.0
2020-12-17;12;45522016438.0;1764239583.0;3700721926.0;47434150749.0;12523087171.0;34911063578.0;1438049108.0;5773992818.0;5571620169.0;22127401483.0;7792185722.0;7581029947.0;211155775.0;195717893.0;2268254.0;8.8;5.4;4081315457.0;411448907.0;415089901.0;13961136279.0;49;3168828584.0
2021-01-05;1;60661057104.0;495619521.0;4966678010.0;59774394832.0;17176160882.0;42598233950.0;379939410.0;4166704283.0;6839832953.0;31211757304.0;5144706714.0;5074080968.0;70625746.0;62410459.0;2125280.0;2.3;4.8;1648358054.0;255325076.0;569071456.0;17556100292.0;20;3172848055.0
2021-01-28;1;46010663208.0;5271031896.0;4257241631.0;49126477783.0;16363207726.0;32763270057.0;347568060.0;3615255633.0;5658568744.0;23141877620.0;13029156569.0;12903133128.0;126023440.0;117738242.0;2132577.0;7.6;5.5;9145007339.0;468996335.0;385068467.0;16710775786.0;23;3173424144.0
2021-01-31;1;40652006604.0;1814826458.0;3447403156.0;42238262268.0;10859801497.0;31378460770.0;275141267.0;2604957504.0;4585231045.0;23913130955.0;7247204734.0;7098791962.0;148412772.0;140051987.0;2204191.0;8.7;5.7;3448931346.0;550022286.0;398719456.0;11134942764.0;37;3163379785.0
2021-02-04;2;45731283708.0;1047098625.0;3584388822.0;46981974453.0;16093710439.0;30888264015.0;324669746.0;3432406576.0;5378439317.0;21752748376.0;6294473827.0;6110456708.0;184017119.0;175523199.0;2222314.0;9.7;5.9;2579966097.0;490189059.0;412295635.0;16418380185.0;30;3137494004.0
2021-03-01;3;41827188563.0;1728108792.0;3401267474.0;44427663875.0;15042254557.0;29385409318.0;309845891.0;3137422163.0;4821011812.0;21117129452.0;8112848083.0;7553926359.0;558921724.0;550888928.0;2442148.0;9.0;7.4;3227414854.0;1667994235.0;382996505.0;15352100448.0;94;3128241960.0
2021-03-03;3;42863053271.0;507879833.0;3227295836.0;43764515611.0;15442223242.0;28322292370.0;307136275.0;3117697916.0;4833704847.0;20063753332.0;5032701013.0;4747613555.0;285087459.0;277048086.0;2450542.0;10.0;7.6;1022853760.0;894751222.0;396063003.0;15749359517.0;28;3072734853.0
2021-03-18;3;46664278583.0;1120250000.0;3746789985.0;48530085845.0;16284404076.0;32245681770.0;325860227.0;3433984450.0;5433600524.0;23052236569.0;7166516616.0;6811353193.0;355163423.0;346078205.0;3381343.0;7.4;8.8;2861845292.0;1161313119.0;433669369.0;16610264303.0;39;3074941693.0
2021-03-22;3;45690712396.0;1504154333.0;3682939329.0;47521951328.0;15531943416.0;31990007911.0;320699688.0;3325653717.0;5166872751.0;23176781756.0;7440210213.0;6886110962.0;554099252.0;544987999.0;3362286.0;6.8;9.2;2582035826.0;1860387309.0;421877619.0;15852643104.0;64;2928605900.0
2021-04-02;4;31615466688.0;4560767771.0;2313049895.0;35427791645.0;14152122722.0;21275668924.0;278083993.0;2612903563.0;4112933025.0;14271748342.0;10894932500.0;9825376162.0;1069556337.0;1062078628.0;3238523.0;14.2;10.4;6798908014.0;2510555401.0;208789875.0;14430206715.0;87;1411115924.0
2021-04-03;4;30675517542.0;5204356375.0;2585046792.0;34304994385.0;10934404613.0;23370589772.0;238337871.0;2331525345.0;3857994535.0;16942732021.0;11640962595.0;10694486874.0;946475722.0;937082220.0;3800444.0;12.2;10.6;7584345312.0;2467519930.0;222082585.0;11172742484.0;77;1427143860.0
2021-04-06;4;42187088167.0;2501572583.0;2853700332.0;44617559195.0;14962753985.0;29654805210.0;326259957.0;3182787201.0;4836342765.0;21309415287.0;8165767865.0;7298534245.0;867233620.0;857791477.0;3712143.0;8.1;10.9;4419956187.0;2326925342.0;380023922.0;15289013942.0;59;1302708803.0
2021-04-11;4;36006676354.0;2302818542.0;2629107285.0;37467701538.0;10204091005.0;27263610533.0;265383057.0;2223529366.0;3909526580.0;20865171531.0;6718136357.0;6319924696.0;398211661.0;388432525.0;4110428.0;9.1;11.6;4402478410.0;973319593.0;325185347.0;10469474062.0;22;1232319273.0
2021-04-12;4;43301718354.0;1087003438.0;2740665383.0;44645122377.0;14853690892.0;29791431486.0;317310898.0;3040986345.0;4724835767.0;21708298476.0;5570603358.0;4681893265.0;888710093.0;878804126.0;4060228.0;8.2;11.7;1889203778.0;2313343139.0;399530514.0;15171001790.0;61;1324179337.0
2021-04-20;4;38479955438.0;420662521.0;2308362801.0;39072213062.0;14838608665.0;24233604397.0;302022558.0;2856161138.0;4173457936.0;16901962765.0;3663602065.0;3031894992.0;631707074.0;621718022.0;4107252.0;10.7;12.7;564182375.0;1930861968.0;342319119.0;15140631223.0;49;1141667931.0
2021-04-23;4;32737736125.0;2616455646.0;2231686886.0;35776627867.0;14145002490.0;21631625378.0;284324022.0;2569077395.0;3886887387.0;14891336574.0;8150102865.0;7292272630.0;857830235.0;847835871.0;4099351.0;13.1;13.1;4233878236.0;2647600229.0;263068591.0;14429326512.0;88;1162250217.0
2021-05-17;5;31981704104.0;5938345625.0;2457842706.0;36178184128.0;14166540771.0;22011643357.0;263334337.0;2721219870.0;3949702921.0;15077386230.0;12801870508.0;11724897199.0;1076973309.0;1069235703.0;2735202.0;13.1;16.1;8535969389.0;2511441250.0;209202154.0;14429875108.0;41;1571426850.0
2021-05-19;5;34013874563.0;2341275271.0;2287778356.0;37204301919.0;14970928388.0;22233373531.0;277741065.0;2825098727.0;4199140406.0;14931393334.0;8087039825.0;6944172769.0;1142867056.0;1135117779.0;2732301.0;12.8;16.4;3790161250.0;2660526206.0;267558842.0;15248669453.0;51;1563569226.0
2021-05-28;5;31224368271.0;1290075250.0;2013202964.0;33876416124.0;14412509918.0;19463906205.0;268985355.0;2753127662.0;3925325133.0;12516468056.0;6202666303.0;4849013103.0;1353653201.0;1346004345.0;2854126.0;15.6;17.3;1575139889.0;3075786966.0;247340237.0;14681495273.0;65;1503859112.0
2021-06-03;6;31550534167.0;931568021.0;1965010481.0;33145604465.0;15302695723.0;17842908741.0;264523920.0;2743120097.0;3701376245.0;11133888480.0;4735643994.0;3724967372.0;1010676622.0;1003648236.0;2769912.0;19.6;18.0;958247354.0;2357402784.0;243995194.0;15567219643.0;46;1393823586.0
2021-06-12;6;27169602854.0;1128553479.0;1885786580.0;29467078761.0;11682501973.0;17784576788.0;238929808.0;2378441438.0;3533922785.0;11633282756.0;5521302977.0;4211538517.0;1309764460.0;1302961448.0;2666941.0;21.3;18.9;1302388778.0;2854319711.0;209487012.0;11921431781.0;75;1330783905.0
2021-06-13;6;25284222188.0;1480439854.0;1800214247.0;27898652170.0;10483906489.0;17414745681.0;223584035.0;2020048996.0;3113117653.0;12057994997.0;6088089142.0;4605418649.0;1482670493.0;1475880206.0;2665510.0;21.9;19.0;1589794941.0;3197731687.0;193005058.0;10707490524.0;98;1262046772.0
2021-06-16;6;33703569583.0;858304938.0;2095308723.0;35419157050.0;16492247297.0;18926909753.0;288149615.0;2844551588.0;4064761678.0;11729446872.0;4926839674.0;3744113869.0;1182725805.0;1176152877.0;2630099.0;23.9;19.2;959961444.0;2731982567.0;257638547.0;16780396912.0;68;1204240322.0
2021-07-03;7;27470559167.0;954690917.0;1833339594.0;28892164990.0;11555668552.0;17336496438.0;242169994.0;2473891874.0;3393585789.0;11226848781.0;4420087416.0;3877830618.0;542256799.0;535117848.0;2294984.0;20.0;20.7;1360878799.0;1677893935.0;210451082.0;11797838546.0;25;1358290783.0
2021-07-04;7;25552912313.0;1568809813.0;1835639339.0;26989003105.0;10160806568.0;16828196537.0;225204794.0;2087117725.0;2946855100.0;11569018919.0;5033008779.0;4502948462.0;530060317.0;522933027.0;2297667.0;19.5;20.8;2144739931.0;1527671568.0;192468834.0;10386011362.0;20;1334027243.0
2021-07-13;7;30706532396.0;2023156729.0;1875660973.0;32911259539.0;15083391817.0;17827867722.0;292744555.0;2858617411.0;3688307541.0;10988198215.0;6335367354.0;5875727800.0;459639554.0;453736017.0;2303414.0;18.3;21.3;3370642674.0;1538177490.0;231822508.0;15376136372.0;27;1394319087.0
2021-07-20;7;31994217271.0;1424517958.0;1939281845.0;34428440957.0;16095704861.0;18332736096.0;287288670.0;2881335454.0;3966033360.0;11198078612.0;6029027170.0;5165367576.0;863659594.0;857309538.0;3006958.0;23.4;21.6;1998305646.0;2702627506.0;231003681.0;16382993531.0;94;1295245520.0
2021-08-15;8;25457463396.0;1747887313.0;1879584370.0;27141015233.0;10115268644.0;17025746589.0;250873197.0;2050600866.0;3142585476.0;11581687051.0;5506845488.0;4882876274.0;623969215.0;619702801.0;2065710.0;23.3;21.0;2468941618.0;1935810764.0;195821969.0;10366141841.0;60;1074937044.0
2021-08-24;8;29327107458.0;3583001167.0;1858866114.0;32268782809.0;14644319055.0;17624463753.0;285594722.0;2725432713.0;3694689430.0;10918746888.0;8585608645.0;7982712500.0;602896145.0;598760932.0;2014075.0;19.8;20.3;5508156196.0;2007950964.0;202066013.0;14929913777.0;62;1023750340.0
2021-08-27;8;29686037458.0;1696589438.0;1874220399.0;32076110260.0;14318367592.0;17757742668.0;279155460.0;2733882887.0;3735078410.0;11009625911.0;6195440853.0;5497796954.0;697643900.0;693515347.0;2017199.0;19.1;20.0;2792438808.0;2328895148.0;234558215.0;14597523052.0;65;1044842744.0
2021-09-11;9;27410901958.0;842250333.0;1826885336.0;28621949868.0;11481350773.0;17140599095.0;229407601.0;2325651339.0;3528238414.0;11057301740.0;4103155080.0;3486203396.0;616951684.0;613107615.0;2033660.0;20.3;18.2;1037069021.0;2066042638.0;222971501.0;11710758374.0;67;979465741.0
2021-09-20;9;31295607375.0;920033896.0;1893522952.0;32419411895.0;14597542390.0;17821869505.0;270784199.0;2905655018.0;3639301836.0;11006128452.0;4196270982.0;3789425472.0;406845510.0;394130762.0;11008386.0;17.2;17.0;1717291132.0;1397333010.0;258909613.0;14868326589.0;39;1061200035.0
2021-10-11;10;35069211271.0;1243273542.0;2251464441.0;36335187280.0;14911885613.0;21423301667.0;289894019.0;3181209538.0;4155189486.0;13797008624.0;5053345195.0;4497695387.0;555649808.0;545544686.0;7415629.0;13.1;14.2;2179665083.0;1855112837.0;292631204.0;15201779632.0;77;1000024832.0
2021-10-17;10;31913671979.0;860492417.0;2372678955.0;32478116741.0;10371826542.0;22106290199.0;235467753.0;2410137482.0;3680091778.0;15780593186.0;4098467160.0;3591713648.0;506753512.0;496718467.0;7406836.0;11.9;13.4;1405792701.0;1689376365.0;300851026.0;10607294295.0;69;988153405.0
2021-10-23;10;34692300479.0;927036208.0;2508336888.0;35205749164.0;11721026012.0;23484723153.0;246337241.0;2606942908.0;4261297882.0;16370145121.0;4265159132.0;3737291351.0;527867781.0;516196456.0;8740963.0;11.8;12.5;1382962799.0;1793403066.0;316337350.0;11967363253.0;84;1072878663.0
2021-10-25;10;38616259708.0;807067813.0;2544945116.0;39224849173.0;15127192032.0;24097657141.0;297786768.0;3063276192.0;4491322267.0;16245271914.0;4308836812.0;3923783739.0;385053073.0;372932891.0;8750820.0;11.6;12.2;2087076785.0;1217503316.0;348234419.0;15424978800.0;60;991792343.0
2021-11-06;11;40691962708.0;1419504042.0;3393077311.0;42051607262.0;12457891695.0;29593715567.0;267482506.0;2943019365.0;4872867749.0;21510345947.0;6554024804.0;6194507793.0;359517012.0;352815626.0;2096223.0;8.2;10.4;2787593181.0;1292869725.0;381798898.0;12725374201.0;62;2453047851.0
2021-11-21;11;41959633688.0;837934938.0;3559885953.0;42107706008.0;11334438870.0;30773267139.0;273475226.0;2760056570.0;4653861849.0;23085873494.0;4935382860.0;4812932857.0;122450002.0;111871676.0;5506229.0;7.3;8.2;2116536340.0;388422009.0;389489648.0;11607914096.0;27;2412913608.0
2021-12-06;12;52167302063.0;2395366438.0;4379422596.0;53732341663.0;17108878890.0;36623462774.0;345756379.0;3939393076.0;6275804479.0;26062508839.0;8819957027.0;8664980718.0;154976309.0;145589812.0;2252985.0;5.9;6.3;4871462007.0;577036635.0;480128393.0;17454635269.0;45;3338078216.0
2021-12-07;12;51693034104.0;4215112792.0;4390825285.0;54377169972.0;17701658934.0;36675511038.0;347727880.0;4045720054.0;6547009139.0;25735053966.0;11732238138.0;11600009487.0;132228651.0;122725345.0;2353513.0;6.1;6.2;8162534250.0;411431882.0;442164193.0;18049386814.0;34;3124456572.0
2021-12-15;12;53044394563.0;476526771.0;4287111857.0;53409790785.0;17449570884.0;35960219901.0;338993680.0;3935788925.0;6365762026.0;25319675270.0;5613911829.0;5416139722.0;197772107.0;187795839.0;2977868.0;6.1;5.5;1194464153.0;735265874.0;484876980.0;17788564564.0;52;3651029558.0
2021-12-22;12;58485280667.0;1087667750.0;5188229739.0;59166265309.0;16906120061.0;42260145249.0;360780121.0;4271072949.0;6853757805.0;30774534373.0;7520513066.0;7281388663.0;239124403.0;229753309.0;2711064.0;2.5;5.1;3106677833.0;796802948.0;563630935.0;17266900182.0;47;3584822836.0
2021-12-28;12;39810637563.0;7495139521.0;3439553554.0;43332777573.0;12870248889.0;30462528684.0;303709674.0;3392889272.0;5235261488.0;21530668250.0;14781336622.0;14695183778.0;86152845.0;76032821.0;4004271.0;9.8;4.9;11456621674.0;273957199.0;324503537.0;13173958563.0;25;3014447808.0
2022-01-06;1;54530169438.0;1380986354.0;4561086773.0;55315112006.0;17548322089.0;37766789917.0;343021147.0;3874789982.0;6522085590.0;27026893198.0;7252451362.0;6970461427.0;281989936.0;271707435.0;3060147.0;6.0;4.8;3045327195.0;1022817240.0;525435666.0;17891343236.0;61;3156789320.0
2022-01-15;1;55915931708.0;447137625.0;5140760370.0;54907419609.0;13812256041.0;41095163568.0;303482912.0;3616200082.0;6283482013.0;30891998561.0;5123382149.0;4809978083.0;313404066.0;303083072.0;2797793.0;2.5;5.0;745240924.0;1169488351.0;543996253.0;14115738953.0;62;3181455123.0
2022-01-30;1;46375754625.0;1054597396.0;4131965642.0;46725529738.0;11933254627.0;34792275111.0;283513822.0;2923908644.0;5195996836.0;26388855809.0;6007595244.0;5743737892.0;263857352.0;254603438.0;2914924.0;5.7;5.6;2149643729.0;893669014.0;471257094.0;12216768449.0;53;2937459191.0
2022-02-02;2;49139868417.0;2530157854.0;3968574964.0;50833859191.0;17061102331.0;33772756860.0;331053743.0;3750350166.0;6002266891.0;23689086060.0;8660381324.0;8449772468.0;210608856.0;201429647.0;2747816.0;7.4;5.8;4842381493.0;784698226.0;467657731.0;17392156074.0;46;3004971805.0
2022-02-15;2;46906761688.0;4360348146.0;3933495110.0;50538997281.0;17018734642.0;33520262639.0;328453868.0;3717504714.0;6128757861.0;23345546195.0;12339437715.0;12067843907.0;271593808.0;262141495.0;2752333.0;7.5;6.5;8104500361.0;1035720688.0;413358866.0;17347188510.0;38;3163510961.0
2022-02-24;2;43548937125.0;4050622271.0;3537788281.0;47266519425.0;16658302763.0;30608216662.0;311631042.0;3508692336.0;5542469461.0;21245423824.0;11701008891.0;11335373666.0;365635225.0;356278080.0;2545433.0;9.0;7.1;7326294111.0;1128179229.0;395016039.0;16969933805.0;41;3210357106.0
2022-02-27;2;40491857375.0;3682318104.0;3746427073.0;43730652594.0;11692543790.0;32038108805.0;259546188.0;2707732685.0;4805356497.0;24265473434.0;11058995274.0;10448807198.0;610188076.0;600901406.0;2545433.0;6.9;7.3;5995716035.0;1932199165.0;391454878.0;11952089978.0;84;3094754672.0
2017-03-13;3;40698601500.0;876864000.0;2269746084.0;42771800082.0;12162723408.0;30609076675.0;1632483287.0;5838706505.0;5064160455.0;18073726428.0;5621764361.0;5203826153.0;417938208.0;394936927.0;118583.0;11.0;8.4;1995945333.0;768282795.0;401955694.0;13795206695.0;;2855345316.0
2017-03-14;3;42125527188.0;637696354.0;2371607602.0;43704654382.0;12823288893.0;30881365489.0;1734799335.0;5898305543.0;5339949351.0;17908311260.0;4998188534.0;4580155431.0;418033103.0;395031812.0;118583.0;10.7;8.5;1166516896.0;952823138.0;409757383.0;14558088228.0;;2876990717.0
2017-03-18;3;35127156292.0;4347623083.0;2165433011.0;38755027400.0;9120027561.0;29634999839.0;1096816385.0;4867114538.0;4761538553.0;18909530362.0;10467166408.0;10049091028.0;418075380.0;395073485.0;118083.0;11.0;8.8;6894155681.0;769683158.0;326239204.0;10216843946.0;;2801241026.0
2017-04-05;4;37598756146.0;1454752375.0;2049382271.0;38972261773.0;12508101937.0;26464159836.0;1607199672.0;5389586199.0;4608266804.0;14859107161.0;5215318147.0;4662293285.0;553024862.0;533343205.0;118220.0;12.5;10.8;2866185736.0;1089823108.0;337677873.0;14115301609.0;56;1258962914.0
2017-04-14;4;35877775729.0;642188021.0;1931239648.0;36263496246.0;11807337720.0;24456158526.0;1456088371.0;4902065831.0;4371089611.0;13726914712.0;3276228294.0;2699515674.0;576712621.0;556598522.0;118421.0;13.2;11.9;826911708.0;1250693723.0;317080108.0;13263426091.0;63;1198262994.0
2017-04-18;4;37515325500.0;1377462854.0;2044647924.0;38812815746.0;11821611459.0;26991204287.0;1543870856.0;5291866623.0;4672882894.0;15482583914.0;5065504240.0;4471344056.0;594160185.0;574095840.0;118397.0;11.1;12.5;2536633097.0;1371151402.0;345903215.0;13365482315.0;82;1157645414.0
2017-04-24;4;36650771729.0;673262563.0;1984359585.0;37399273929.0;11839845331.0;25559428598.0;1373502577.0;4954606346.0;4207194167.0;15024125508.0;3733793960.0;2951054264.0;782739696.0;762913097.0;139799.0;12.2;13.3;1198839625.0;1477025660.0;327669611.0;13213347908.0;81;1057562591.0
2017-05-10;5;35831970458.0;1138844813.0;1927953402.0;37058594523.0;12527611061.0;24530983462.0;1540569595.0;5019302662.0;4271507617.0;13699603589.0;4591085318.0;3958056833.0;633028484.0;613000097.0;165207.0;13.6;15.3;2210791236.0;1102057062.0;297663038.0;14068180656.0;61;1278129464.0
2017-05-15;5;32848680146.0;619510104.0;1734991726.0;33868095223.0;11911520721.0;21956574503.0;1252026855.0;4707422719.0;3714355192.0;12282769738.0;3653054929.0;2919115618.0;733939310.0;713367848.0;165207.0;16.7;15.9;908467250.0;1519459591.0;279138020.0;13163547576.0;68;1224923678.0
2017-05-25;5;26651106917.0;1643657500.0;1550068852.0;28560078053.0;9408204189.0;19151873864.0;1421731934.0;3182302687.0;2871069355.0;11676769888.0;5306956092.0;4488236250.0;818719842.0;799132646.0;161335.0;19.9;17.0;2436910361.0;1647312063.0;204258603.0;10829936123.0;95;1222636105.0
2017-05-26;5;28510755042.0;2087839646.0;1468918257.0;30702258396.0;10333493718.0;20368764678.0;985727749.0;3976760561.0;3544973728.0;11861302640.0;5974809964.0;5161924576.0;812885388.0;793303214.0;160955.0;21.1;17.1;3168787438.0;1593960221.0;226548706.0;11319221467.0;92;1211970388.0
2017-06-03;6;28491403729.0;669638083.0;1679500657.0;29012909326.0;9236000846.0;19776908480.0;1008026424.0;3929323001.0;3459312114.0;11380246941.0;3116179867.0;2705739347.0;410440520.0;393921472.0;161155.0;19.7;18.0;1088030021.0;765367778.0;245535529.0;10244027270.0;29;1262645805.0
2017-06-06;6;30181285083.0;4915299292.0;1571275309.0;33123076059.0;11997467660.0;21125608399.0;1600899114.0;4897969571.0;3881526208.0;10745213506.0;9654887683.0;9125906701.0;528980981.0;513318391.0;161518.0;17.1;18.3;7229940951.0;1140531127.0;226522106.0;13598366774.0;43;1284317132.0
2017-06-14;6;34513881333.0;661163958.0;1846614895.0;35193759413.0;13398168540.0;21795590874.0;1639639730.0;5192065061.0;3983025994.0;10980860089.0;3476890140.0;2738789924.0;738100217.0;723163558.0;121777.0;21.8;19.1;943907854.0;1448533454.0;289233206.0;15037808270.0;68;1084342839.0
2017-07-09;7;27562922417.0;617166479.0;1993934057.0;27696719527.0;8585595343.0;19111124184.0;891904860.0;3751072945.0;3036433472.0;11431712907.0;2995610932.0;2464102111.0;531508821.0;519977658.0;125293.0;23.7;21.1;1049447347.0;1007810033.0;250713285.0;9477500203.0;37;938293636.0
2017-07-11;7;33299980188.0;821909354.0;2190344940.0;33966119083.0;13131536965.0;20834582118.0;1605866649.0;5082370213.0;3868276179.0;10278069076.0;3956604894.0;3359199236.0;597405658.0;586961521.0;124940.0;21.4;21.2;1810706042.0;1163860729.0;278211705.0;14737403614.0;46;981994248.0
2017-07-25;7;32069308563.0;1305352000.0;2091203377.0;32801560873.0;12373513969.0;20428046904.0;1530985638.0;4886587035.0;3697785521.0;10312688710.0;4413030541.0;3928827667.0;484202874.0;474706912.0;124870.0;19.2;21.7;2371060382.0;1083102787.0;284222853.0;13904499607.0;44;958777838.0
2017-07-28;7;31344062729.0;1191056271.0;2031639287.0;32540866472.0;11854482041.0;20686384432.0;1468726320.0;4859213893.0;3781484701.0;10576959518.0;4699174028.0;4136415819.0;562758208.0;553244691.0;124534.0;20.2;21.7;2526579243.0;1235123288.0;279674727.0;13323208361.0;54;937422344.0
2017-08-01;8;32570478229.0;423543292.0;2131198088.0;32336899995.0;11498313301.0;20838586694.0;1466619439.0;5017558320.0;3722368251.0;10632040683.0;2619604547.0;2100448222.0;519156324.0;509895902.0;124260.0;21.7;21.7;745959875.0;1034547444.0;298441401.0;12964932740.0;43;839096721.0
2017-08-11;8;28809212458.0;933071188.0;1835393779.0;29423820662.0;9723406713.0;19700413949.0;1350315392.0;4549385077.0;3613904940.0;10186808540.0;3656952365.0;3146997917.0;509954448.0;501023027.0;125333.0;17.5;21.3;1578397694.0;1112534853.0;273879194.0;11073722105.0;47;966019289.0
2017-08-26;8;29034622083.0;505285958.0;2123482631.0;28899998102.0;9264132737.0;19635865364.0;901000857.0;4016936282.0;3555312355.0;11162615870.0;2767973997.0;2139370757.0;628603240.0;619876949.0;125430.0;22.4;20.1;687847368.0;1250278650.0;273829388.0;10165133594.0;69;829847416.0
2017-08-30;8;34278286979.0;971170917.0;2271229822.0;34323782986.0;13069557186.0;21254225800.0;1537746057.0;4901804151.0;3898549091.0;10916126501.0;3589729325.0;3274831417.0;314897909.0;306449603.0;125312.0;22.8;19.6;2071016667.0;715535756.0;301832579.0;14607303243.0;29;803176328.0
2017-08-31;8;33165466479.0;737143354.0;2180129544.0;33189439141.0;12586912525.0;20602526617.0;1504603023.0;4796194592.0;3824045921.0;10477683081.0;3240088931.0;2831915285.0;408173646.0;399709813.0;125312.0;20.3;19.5;1545257257.0;825517702.0;298843370.0;14091515548.0;35;869313257.0
2017-09-03;9;26383452229.0;469477646.0;1890465065.0;26506059791.0;7787845189.0;18718214601.0;687504264.0;3399257491.0;3025086358.0;11606366488.0;2743829946.0;2303538826.0;440291119.0;432639930.0;124357.0;17.2;19.2;883563465.0;991864055.0;261279673.0;8475349453.0;40;868401886.0
2017-09-05;9;33090685958.0;964057563.0;2172159208.0;33624690262.0;12909087709.0;20715602553.0;1409313532.0;4832977967.0;3900288456.0;10573022598.0;3965353205.0;3507193576.0;458159629.0;450861278.0;124100.0;19.1;18.9;2163111896.0;985580924.0;295132130.0;14318401241.0;54;816659816.0
2017-09-07;9;33091190542.0;864943125.0;2173301547.0;33365030227.0;12680776955.0;20684253273.0;1421812463.0;4781671148.0;3888949771.0;10591819890.0;3616638764.0;3201282090.0;415356673.0;408068540.0;124372.0;18.1;18.7;1837869299.0;925789234.0;304554406.0;14102589418.0;42;852979648.0
2017-09-11;9;31173028458.0;4103622688.0;2022634431.0;33189650652.0;11879258851.0;21310391801.0;1356766562.0;4828547323.0;3775773182.0;11349304734.0;8392665035.0;7996319958.0;396345077.0;389285231.0;124494.0;16.0;18.2;6634111736.0;903200822.0;249785723.0;13236025413.0;41;855351909.0
2017-09-22;9;35478011271.0;202351396.0;2368009507.0;34767750237.0;12300804311.0;22466945926.0;1479969874.0;4823628860.0;4270111206.0;11893235986.0;2189426988.0;1696660813.0;492766175.0;485788552.0;170405.0;14.6;16.7;405618979.0;973462261.0;329327118.0;13780774185.0;63;810345164.0
2017-09-27;9;34915118083.0;389529521.0;2321720600.0;34587466413.0;12792322791.0;21795143622.0;1481375089.0;4704794496.0;4087022665.0;11521951372.0;2707874770.0;2217301292.0;490573479.0;483035307.0;170397.0;16.4;16.1;825534604.0;1107529439.0;324276319.0;14273697880.0;67;774810152.0
